gene,importance
GENE_1198,0.0005662296186318752
GENE_0064,0.0005661460299139709
GENE_0051,0.0005660951692592086
GENE_0377,0.0005660470405117065
GENE_0473,0.0005658232315597231
GENE_1898,0.0005648889348016588
GENE_1022,0.0005644903363005302
GENE_0934,0.0005640677377912377
GENE_0110,0.000563481565508478
GENE_0449,0.000563455308533287
GENE_1421,0.0005632359453305794
GENE_1556,0.0005630703285626285
GENE_0833,0.0005630063601276403
GENE_1217,0.0005629301323938433
GENE_1021,0.0005627475975574475
GENE_1035,0.0005621908534180845
GENE_0388,0.0005620912798687454
GENE_1793,0.0005615294408019065
GENE_1819,0.0005610957834310833
GENE_0745,0.0005608310148667103
GENE_1642,0.0005606410204100657
GENE_1557,0.0005605585729156297
GENE_1368,0.0005601694820187475
GENE_0318,0.0005600947615590858
GENE_0729,0.0005591269368854046
GENE_1382,0.0005586468993010358
GENE_0969,0.000558107312195801
GENE_1273,0.0005570066949343911
GENE_1504,0.0005569349413181258
GENE_0119,0.0005552021520388951
GENE_1420,0.0005550967931602499
GENE_0103,0.0005539779852693797
GENE_0121,0.0005528687384369437
GENE_0271,0.0005522956302617186
GENE_0676,0.0005519444930748953
GENE_0356,0.0005512918065808696
GENE_1210,0.0005512619357737093
GENE_0347,0.0005505698250569004
GENE_1978,0.0005499778780480097
GENE_0467,0.0005497540610394858
GENE_0044,0.000549070012726206
GENE_0333,0.000548667216947866
GENE_0723,0.0005486548632744468
GENE_0325,0.0005482899779441922
GENE_0422,0.0005476597554622894
GENE_1340,0.0005466959650326066
GENE_0304,0.0005459592056577373
GENE_1346,0.0005458024617177459
GENE_1690,0.0005454735282587554
GENE_1259,0.0005454512902343115
GENE_0582,0.0005452687120380993
GENE_0073,0.0005451875175882667
GENE_1710,0.0005451798091373008
GENE_1253,0.0005451715000867352
GENE_0309,0.0005445297705366652
GENE_0724,0.0005442705310173671
GENE_1579,0.0005440710128565119
GENE_1398,0.0005436127481912175
GENE_1525,0.0005432208054552922
GENE_0931,0.0005431571086407002
GENE_0523,0.0005430035171181705
GENE_0883,0.0005429629128073738
GENE_1540,0.0005425179724585715
GENE_1857,0.0005422206463690614
GENE_1308,0.0005419979155819656
GENE_1912,0.0005410147186884004
GENE_0021,0.0005406203901189915
GENE_0080,0.0005402338172635208
GENE_1620,0.0005393744452682575
GENE_0950,0.0005390032859835667
GENE_1515,0.0005379386250986137
GENE_0453,0.0005379386059424037
GENE_0866,0.0005379079965920886
GENE_0838,0.0005364887273084296
GENE_1688,0.0005363787120042048
GENE_0390,0.0005357699171556383
GENE_0986,0.0005353813451322259
GENE_0480,0.0005348414408640893
GENE_0568,0.0005347792287129419
GENE_0159,0.000534717871107365
GENE_1590,0.0005338981575591048
GENE_0196,0.0005337587977811559
GENE_1454,0.0005336834430211537
GENE_0538,0.0005332079335118139
GENE_1042,0.0005331783218751905
GENE_1394,0.0005329767762267856
GENE_1767,0.0005329318189552771
GENE_0574,0.0005322606141557023
GENE_1132,0.0005322144484873682
GENE_1143,0.000531710257249664
GENE_0709,0.0005316535140631823
GENE_0946,0.0005316439428574884
GENE_0926,0.0005313675721585264
GENE_1707,0.0005310064557171982
GENE_0591,0.0005309320828032958
GENE_1330,0.0005305886309965388
GENE_1806,0.0005302377031656758
GENE_1467,0.0005295125836535769
GENE_0984,0.0005291597622981295
GENE_1574,0.0005288649008182785
GENE_0191,0.0005282357397247748
GENE_1479,0.0005278390351297441
GENE_1015,0.0005277332288583028
GENE_1940,0.0005265710696037022
GENE_1363,0.0005257977539040597
GENE_1442,0.0005254277068945218
GENE_0378,0.0005252081217099196
GENE_1120,0.0005252007325269271
GENE_1630,0.0005248048393979647
GENE_1921,0.0005247405973931587
GENE_0100,0.0005244675263670984
GENE_0013,0.0005242913717798145
GENE_0698,0.0005241697759284968
GENE_0886,0.0005239407350597969
GENE_0492,0.0005228572339092461
GENE_1328,0.0005219364667069882
GENE_0461,0.0005216530463860303
GENE_1797,0.0005206821944066243
GENE_1770,0.0005203405581555028
GENE_0487,0.0005200553832209278
GENE_1063,0.0005198479808933801
GENE_1896,0.0005197581729432569
GENE_1261,0.0005184346968120996
GENE_0960,0.0005183082417689531
GENE_0854,0.0005179742223015133
GENE_0607,0.0005174540026708096
GENE_0057,0.0005172325669830915
GENE_0358,0.0005162975019771408
GENE_0426,0.0005159085568901104
GENE_1915,0.000515599319648107
GENE_1818,0.0005155922525034844
GENE_1374,0.00051534198091545
GENE_1646,0.000515148916654759
GENE_0850,0.0005150287063148821
GENE_0857,0.0005142049536577397
GENE_1150,0.0005141078598569493
GENE_1987,0.0005137159901523448
GENE_0772,0.0005133813468793116
GENE_1107,0.0005133088697309634
GENE_1706,0.0005132679108137302
GENE_1451,0.0005131444742993433
GENE_0789,0.0005129665328357424
GENE_1453,0.0005129240911532616
GENE_1613,0.0005128352425382988
GENE_1775,0.0005125528900474024
GENE_0475,0.0005122811483355875
GENE_0508,0.0005113827584041204
GENE_1914,0.0005111344770419003
GENE_1405,0.0005106858687769383
GENE_1569,0.0005104731597858407
GENE_1206,0.0005094784392995214
GENE_1535,0.0005090343838303379
GENE_1665,0.0005090262466029093
GENE_0782,0.0005084109160450671
GENE_1205,0.0005082352324899158
GENE_0177,0.0005069433657716951
GENE_0845,0.0005064944552207857
GENE_0889,0.0005063382723753321
GENE_1587,0.0005058944431468914
GENE_1519,0.0005058876548957763
GENE_0197,0.0005053834737899477
GENE_0478,0.0005050820813356666
GENE_1497,0.000504781439860351
GENE_0713,0.0005043562351962041
GENE_1743,0.0005042577096956811
GENE_0996,0.0005035690064841686
GENE_0511,0.0005034301540339807
GENE_1858,0.0005034194144762065
GENE_1648,0.0005032993815832351
GENE_0898,0.000502753053506286
GENE_1435,0.0005021584299102769
GENE_0519,0.0005020183220006309
GENE_1938,0.0005007134503085298
GENE_0735,0.0004999761827777911
GENE_0084,0.0004996936903108983
GENE_1615,0.0004992073317619783
GENE_0532,0.000498873376737773
GENE_1091,0.0004983791112622132
GENE_1470,0.000498054144883893
GENE_1533,0.0004977731502108678
GENE_1601,0.0004964196139930674
GENE_0380,0.0004953903406643633
GENE_1048,0.0004952864876953737
GENE_1484,0.0004952273628621366
GENE_0620,0.000494560462459762
GENE_0881,0.0004944883367793929
GENE_0993,0.0004943089170833507
GENE_1530,0.0004943071490798683
GENE_0005,0.0004941494834987228
GENE_1193,0.0004940687931545364
GENE_1223,0.0004928056725145578
GENE_0107,0.0004927836778898041
GENE_0198,0.0004924296199699589
GENE_1266,0.0004923044295850986
GENE_1024,0.000492210185219792
GENE_1339,0.0004918913713746581
GENE_1717,0.0004915098706287402
GENE_0082,0.0004914249089958501
GENE_1737,0.0004911241069343197
GENE_0364,0.0004909703850854736
GENE_0924,0.0004906398125259872
GENE_0827,0.0004897783527712125
GENE_1140,0.000489714968391944
GENE_0370,0.0004892685474178651
GENE_1988,0.0004892242153863876
GENE_1389,0.0004890956927571257
GENE_0551,0.000488987785305242
GENE_1966,0.0004889742037143391
GENE_1527,0.00048818449467143496
GENE_1747,0.000487531350655434
GENE_1139,0.0004873642719257763
GENE_1669,0.00048684901748744983
GENE_1188,0.0004863126179543533
GENE_0823,0.00048567502292984425
GENE_1245,0.00048560677031243875
GENE_1387,0.0004856041046688957
GENE_0047,0.00048508717773085926
GENE_1685,0.0004848119019712414
GENE_0286,0.00048429192884565347
GENE_1414,0.0004827980321442377
GENE_1854,0.0004823591086991386
GENE_1196,0.00048207264905656224
GENE_0918,0.0004818546833964495
GENE_1083,0.00048156779794153497
GENE_0951,0.00048151124156608116
GENE_0732,0.0004813788398477886
GENE_0836,0.0004813717054053248
GENE_0612,0.0004809076341147925
GENE_1521,0.0004807984261482374
GENE_1910,0.00048011122434782013
GENE_1003,0.0004785741263000163
GENE_1955,0.00047842596283227326
GENE_0139,0.00047838642934123007
GENE_1937,0.00047784279463134653
GENE_0243,0.0004776166159847442
GENE_1783,0.00047689920702269145
GENE_1684,0.0004760711863907186
GENE_0820,0.00047579176073867744
GENE_1052,0.0004755659673411342
GENE_1932,0.0004751822768030826
GENE_1492,0.0004724541230805869
GENE_0794,0.0004716778295040526
GENE_0277,0.00047148313338129236
GENE_0065,0.0004712070977258359
GENE_1128,0.0004711802088410714
GENE_0189,0.00047109320702882086
GENE_0799,0.000468830044744212
GENE_1134,0.0004686893033771283
GENE_1226,0.00046743268322779936
GENE_1679,0.00046713378320117953
GENE_0066,0.0004668301319520051
GENE_1607,0.0004667942654849161
GENE_1716,0.00046633599550211457
GENE_0279,0.00046607795724931374
GENE_0690,0.00046547505276570573
GENE_0756,0.0004654538391325308
GENE_0795,0.000465318404833584
GENE_0853,0.0004651779990984541
GENE_0870,0.000465139465354277
GENE_0644,0.0004649545178609656
GENE_0400,0.0004629577368177755
GENE_1606,0.0004624833139411147
GENE_0036,0.0004621258876963567
GENE_1886,0.00046194291193048036
GENE_1281,0.00046151826465479716
GENE_0212,0.00046061164478159036
GENE_1144,0.00045999202600815635
GENE_1362,0.00045943533090226973
GENE_0262,0.00045930620469116564
GENE_1078,0.0004588121932918554
GENE_0949,0.0004572271248355574
GENE_1076,0.0004570416679748455
GENE_1833,0.0004567454825413464
GENE_0929,0.00045646652623689536
GENE_0081,0.0004563533010220646
GENE_1766,0.000455542753573078
GENE_1863,0.00045406480186108454
GENE_1884,0.00045380501818632
GENE_1482,0.00045350738707261324
GENE_0979,0.00045275102017785986
GENE_1370,0.0004526269726127575
GENE_1242,0.0004523948611991714
GENE_0910,0.0004522703703365729
GENE_1604,0.0004514955148904256
GENE_0468,0.000451378647793506
GENE_1871,0.0004513780547881537
GENE_0824,0.0004510349266854631
GENE_0111,0.00045045808338086606
GENE_0609,0.0004504218840706597
GENE_1849,0.00044985043366468046
GENE_1216,0.00044971246320437596
GENE_1162,0.00044941178823160584
GENE_1634,0.00044925641799056234
GENE_0227,0.00044905192557795516
GENE_1979,0.0004488087115480822
GENE_1038,0.0004486038999507223
GENE_1859,0.0004484226332552534
GENE_1372,0.00044740740795950074
GENE_1203,0.0004473193600425182
GENE_0215,0.0004472000005386853
GENE_0075,0.0004469073758100599
GENE_1500,0.0004468841664614877
GENE_1558,0.0004465094231725499
GENE_0045,0.00044647388678489727
GENE_0615,0.0004462128275564227
GENE_0955,0.00044395394680803
GENE_1928,0.0004436744540119645
GENE_1779,0.00044295691138641067
GENE_0531,0.00044279492765967227
GENE_0363,0.00044225039343387396
GENE_1090,0.0004416528241151842
GENE_1542,0.0004413551214554744
GENE_0584,0.0004411075898393891
GENE_0733,0.00044076118870548686
GENE_0411,0.00043991771712618126
GENE_0192,0.00043975863715959147
GENE_0211,0.0004394744396528102
GENE_1036,0.00043908877505610455
GENE_0916,0.0004389048631453742
GENE_0762,0.00043867548780501743
GENE_0841,0.0004386464367171328
GENE_1424,0.0004383572422504553
GENE_0025,0.0004377568535424123
GENE_0938,0.00043728171337368855
GENE_0091,0.0004371065973960712
GENE_0009,0.00043687266153774135
GENE_1127,0.00043605188518201044
GENE_0300,0.0004356249089536075
GENE_1933,0.0004345213102135904
GENE_1512,0.0004342291247702775
GENE_1962,0.0004338363406614662
GENE_1777,0.000432627320177238
GENE_1297,0.00043234805306108866
GENE_0022,0.0004322005201490418
GENE_0469,0.0004308821332855169
GENE_0156,0.00043061083069240077
GENE_1954,0.00042959942279451285
GENE_0983,0.00042950970142581463
GENE_1471,0.00042855226837313005
GENE_0425,0.0004273090999389449
GENE_1135,0.0004267930774539226
GENE_0249,0.00042652066143287906
GENE_0901,0.0004261901550319924
GENE_1874,0.0004258778555650019
GENE_0645,0.0004256641134569324
GENE_1176,0.00042513006353313325
GENE_0278,0.00042503857806830517
GENE_0145,0.00042501916753247005
GENE_1848,0.0004249972373984496
GENE_0445,0.0004244913213917058
GENE_1043,0.0004244198528532168
GENE_0741,0.0004243000229699291
GENE_1992,0.0004237796252236873
GENE_0273,0.000423594331003157
GENE_1434,0.00042346850757067546
GENE_0106,0.0004224750184337031
GENE_0598,0.0004223283266167043
GENE_0566,0.0004221404739610983
GENE_0142,0.0004217449708592635
GENE_0580,0.0004215396853244527
GENE_1583,0.00041990590684949435
GENE_0489,0.000419082468324453
GENE_0087,0.0004180131342226719
GENE_1643,0.00041792440685070007
GENE_0525,0.0004177695648574454
GENE_0481,0.00041592978978900047
GENE_1032,0.00041590555554714686
GENE_1458,0.0004156784834629479
GENE_1097,0.00041473800489513464
GENE_1280,0.00041464668747640974
GENE_1617,0.0004145058796652319
GENE_1123,0.000414176768099025
GENE_0386,0.00041403939530484696
GENE_0734,0.0004133905688069925
GENE_0096,0.00041319720666504887
GENE_1769,0.0004131789311461566
GENE_0229,0.0004131472834653539
GENE_0289,0.00041313604474618477
GENE_0702,0.00041262630638993917
GENE_1410,0.0004125204713608314
GENE_1808,0.0004124066219164831
GENE_1594,0.0004120916488997539
GENE_1165,0.0004115428899792417
GENE_0069,0.00041119798733078405
GENE_1027,0.0004110731213661289
GENE_1260,0.00041077176269712506
GENE_0876,0.0004106812809891222
GENE_1477,0.0004102354605619817
GENE_0643,0.0004101041189837238
GENE_1291,0.00040977972716401973
GENE_1930,0.0004094578976196008
GENE_1888,0.00040870792364287005
GENE_1506,0.00040866673586222
GENE_0353,0.0004084551358291928
GENE_1046,0.00040831896047418604
GENE_1282,0.00040695560440415863
GENE_1736,0.0004066433013019786
GENE_1417,0.0004064744025741978
GENE_1153,0.00040624615674448146
GENE_0905,0.0004055731662162635
GENE_1179,0.0004055257887908661
GENE_0346,0.00040533264020051245
GENE_1103,0.0004049155332815341
GENE_0703,0.00040256179761295996
GENE_1262,0.00040093275092425643
GENE_1714,0.0004008089723095909
GENE_0217,0.0003998828450535664
GENE_1475,0.0003997177888105697
GENE_1075,0.00039971100856472735
GENE_0428,0.0003988755337148177
GENE_1272,0.0003984032328371864
GENE_0317,0.0003978854517718713
GENE_0942,0.0003974753756802731
GENE_1306,0.0003973110910946692
GENE_0298,0.00039596352260840554
GENE_1183,0.00039565874797782606
GENE_0638,0.0003954327676585948
GENE_1787,0.00039543122112339164
GENE_1081,0.0003952464332065192
GENE_0856,0.0003950879057672814
GENE_0369,0.0003944670873245812
GENE_1476,0.00039385259944377894
GENE_1391,0.0003937809314933872
GENE_0601,0.0003933633934894615
GENE_1004,0.0003933031126249261
GENE_1944,0.0003932458256880463
GENE_0086,0.0003921679031108036
GENE_0115,0.00039150541155772757
GENE_0912,0.00039145180085692
GENE_0399,0.0003914484066071801
GENE_0980,0.0003913628969520236
GENE_0837,0.0003910135575134915
GENE_1378,0.0003907847254103166
GENE_0247,0.0003907097680381834
GENE_1005,0.00038972275105068535
GENE_0813,0.0003893428104634971
GENE_0023,0.0003892909400090577
GENE_1991,0.0003890070185129022
GENE_1969,0.00038891657938071414
GENE_0180,0.0003880322792644539
GENE_1112,0.00038793073706340253
GENE_0355,0.0003873761207935742
GENE_0815,0.0003864226935236611
GENE_1469,0.00038594230932357247
GENE_0104,0.0003857230436145677
GENE_0122,0.0003855592782429326
GENE_0330,0.00038494817968858967
GENE_1202,0.000384808190419967
GENE_1720,0.0003847553357338703
GENE_0517,0.00038468803441279125
GENE_0944,0.00038444808215288656
GENE_1178,0.0003835531384869714
GENE_0321,0.0003824678456699313
GENE_1945,0.00038095529833847533
GENE_1602,0.0003807347816745376
GENE_1644,0.00038056841627435555
GENE_0952,0.0003797358714340653
GENE_0299,0.00037939031641558553
GENE_1539,0.00037913676031126324
GENE_1941,0.00037905407955464573
GENE_1384,0.00037901447626106336
GENE_1025,0.000378490656125494
GENE_1571,0.00037808523565306234
GENE_1215,0.0003779461872058561
GENE_1825,0.00037756610893276295
GENE_0610,0.0003775446098447283
GENE_1589,0.00037735324456814165
GENE_0272,0.0003768862989595712
GENE_0017,0.00037687024898365467
GENE_0158,0.0003767719775434537
GENE_0887,0.0003766119595547692
GENE_0460,0.0003765622580247115
GENE_0697,0.0003765090703487121
GENE_1437,0.00037634952209712817
GENE_0342,0.00037615461826876926
GENE_1812,0.0003751299565788907
GENE_1697,0.00037432817406173253
GENE_1807,0.00037426293062162863
GENE_1175,0.0003741327105797788
GENE_1790,0.0003740468285469718
GENE_0472,0.0003734885550080454
GENE_0892,0.00037214112071422994
GENE_0825,0.0003709795948648179
GENE_1982,0.000370156181994706
GENE_0674,0.00037000130037780765
GENE_1285,0.0003698594296278459
GENE_0622,0.0003694423811407263
GENE_0641,0.000368413600575682
GENE_1252,0.00036756631147424456
GENE_1287,0.0003674531575996505
GENE_1566,0.00036714568742932796
GENE_0495,0.0003666319455287465
GENE_1349,0.0003660745912730198
GENE_1468,0.00036596745088071723
GENE_1256,0.00036591162194242216
GENE_0326,0.0003653124519580725
GENE_1520,0.00036527120465587164
GENE_0476,0.00036506215531721616
GENE_0512,0.00036387431928342753
GENE_0721,0.0003631249831790596
GENE_1740,0.00036146976187494335
GENE_0001,0.00036090450734017324
GENE_1059,0.00036070490503325753
GENE_0392,0.0003599198172330439
GENE_0405,0.0003593771094322447
GENE_1651,0.00035866786812059046
GENE_1316,0.00035853423554011154
GENE_1721,0.00035808555336287523
GENE_1066,0.0003570768079420166
GENE_0988,0.0003569667594220814
GENE_0560,0.00035623366511104254
GENE_1503,0.00035596378095790115
GENE_0016,0.0003554170918251582
GENE_1798,0.00035466366091374226
GENE_1152,0.000353398312836605
GENE_0863,0.00035338893013635465
GENE_1432,0.00035336820702631553
GENE_0737,0.00035209867999557625
GENE_1225,0.00035158916023397276
GENE_0573,0.00035062346823586083
GENE_1657,0.0003505698774938716
GENE_0657,0.0003503279920817783
GENE_0621,0.0003503241972515053
GENE_0542,0.0003491644744319294
GENE_0780,0.00034865139275605224
GENE_1333,0.00034808953360141316
GENE_1332,0.00034685835088045687
GENE_0067,0.00034685406630615405
GENE_1985,0.00034684059551021916
GENE_0706,0.0003456956282561038
GENE_0565,0.0003451156631795845
GENE_0322,0.0003446274422018744
GENE_1672,0.00034450500344470074
GENE_1300,0.0003436828921870888
GENE_1879,0.00034268962536755404
GENE_1254,0.0003424457708895318
GENE_0667,0.0003420710744218574
GENE_0292,0.00034180512572992494
GENE_0671,0.0003417697462848777
GENE_1680,0.0003416294210057387
GENE_0101,0.0003414618819254775
GENE_0597,0.000341016495125497
GENE_0666,0.0003401993206029827
GENE_0135,0.00033925967185977583
GENE_1625,0.00033903442240320046
GENE_1138,0.0003344872916649715
GENE_0647,0.00033289636300584067
GENE_0314,0.00033284171189607004
GENE_1559,0.0003325102187789691
GENE_1547,0.0003324740135554541
GENE_1666,0.00033175970320082834
GENE_0146,0.0003317106978286232
GENE_1251,0.00033166177488863554
GENE_1517,0.0003312028864200441
GENE_0692,0.0003306347808865997
GENE_1465,0.00033033640476539446
GENE_0639,0.00033003204195565056
GENE_0357,0.00032965883207196735
GENE_1603,0.0003286409392085743
GENE_1817,0.0003271527306832983
GENE_0208,0.00032698883412703606
GENE_0404,0.00032662847578361956
GENE_1366,0.0003256758879940479
GENE_0781,0.0003252724697735632
GENE_1309,0.0003252184061995317
GENE_0327,0.0003250328377957037
GENE_0035,0.0003247974836020227
GENE_1055,0.0003242409448862492
GENE_0486,0.00032204292662073726
GENE_1712,0.0003210063993352526
GENE_0637,0.00032048761962443303
GENE_1511,0.0003192570731935845
GENE_1554,0.0003189235886496038
GENE_1745,0.0003187089345937657
GENE_1567,0.0003183380927430108
GENE_0050,0.00031792955468281915
GENE_1286,0.0003175643950652028
GENE_1408,0.0003173568687490121
GENE_0213,0.00031705114352879085
GENE_0049,0.00031649945598063474
GENE_1478,0.00031605934092066327
GENE_0547,0.0003158137491570229
GENE_1984,0.00031570928772729485
GENE_1358,0.0003156116796954078
GENE_1428,0.0003144648118845303
GENE_1267,0.0003139787162414812
GENE_0888,0.00031360184294951113
GENE_0120,0.0003110745539860023
GENE_1009,0.00031036157832915344
GENE_0323,0.0003094935410870101
GENE_0535,0.00030892020059999854
GENE_1786,0.0003081839721005985
GENE_1204,0.00030756961565891317
GENE_0937,0.0003062355292116439
GENE_1350,0.0003061676471132209
GENE_0758,0.0003058648791569163
GENE_0632,0.0003050353526271625
GENE_0252,0.0003049824600892331
GENE_0024,0.00030479308389511214
GENE_0675,0.0003045929884400657
GENE_1160,0.0003041471149169569
GENE_0137,0.00030385860274437346
GENE_1842,0.0003030283537641353
GENE_1810,0.0003029978054392273
GENE_0589,0.00030284721512616885
GENE_0534,0.00030185820767829623
GENE_0126,0.00030166926935291737
GENE_1039,0.0003014131948800857
GENE_1228,0.000300579853051935
GENE_1768,0.00030047571225129193
GENE_0608,0.00029825499688225797
GENE_1416,0.00029682037532064153
GENE_0585,0.00029681603885820977
GENE_1241,0.00029675565086828326
GENE_0660,0.0002951866492351097
GENE_1772,0.0002949307388074327
GENE_0848,0.0002921546400307685
GENE_0152,0.00029189431447391637
GENE_1323,0.0002916113502943403
GENE_0904,0.0002915652683082563
GENE_0867,0.00029135186739138297
GENE_0802,0.00029073445888257003
GENE_1141,0.0002890599790522072
GENE_0361,0.0002889823193392998
GENE_1800,0.0002886469838782411
GENE_0507,0.00028630285822826384
GENE_1889,0.0002843614931929363
GENE_1164,0.00028419970041007755
GENE_0128,0.0002835264810627232
GENE_0206,0.00028136330253531464
GENE_1373,0.0002812677646229253
GENE_0948,0.0002809443433091527
GENE_0085,0.00028087578836005533
GENE_1510,0.0002802517510747087
GENE_1508,0.00028008803529033576
GENE_0613,0.00027972941656930725
GENE_1967,0.0002780900852633197
GENE_0539,0.00027777786315525587
GENE_0908,0.00027750755117640803
GENE_1257,0.0002767374421301416
GENE_1149,0.00027597143277064166
GENE_0665,0.0002758368091724001
GENE_1238,0.0002746821293848368
GENE_0603,0.0002732662451217706
GENE_0801,0.0002718938200912618
GENE_0974,0.0002717626773502493
GENE_1496,0.00027100953116805134
GENE_1502,0.0002691747230376591
GENE_1098,0.00026729158310260235
GENE_1702,0.0002672500784146283
GENE_1271,0.00026710520047502353
GENE_0092,0.0002661586715274183
GENE_0688,0.0002658861051824036
GENE_1543,0.00026560858753762
GENE_1222,0.00026491465787946243
GENE_1369,0.0002644219839478525
GENE_0226,0.0002631013007405561
GENE_1122,0.0002626234829145102
GENE_1399,0.00026136685492275517
GENE_0648,0.00026135696055170835
GENE_0209,0.0002603440603981048
GENE_1935,0.00025948396010793453
GENE_0332,0.00025883423357978404
GENE_1523,0.0002588295243390088
GENE_0840,0.0002582531174859893
GENE_0977,0.00025738831462386743
GENE_0221,0.0002573700242670451
GENE_0496,0.00025720236384479614
GENE_1119,0.00025497621707342143
GENE_0928,0.0002548521647444599
GENE_0704,0.00025476098096901775
GENE_0396,0.00025417796226095935
GENE_0088,0.0002539351714172748
GENE_1784,0.0002521581944465598
GENE_0549,0.0002520627956591631
GENE_1007,0.00025120153968640526
GENE_1839,0.0002509967606632061
GENE_1660,0.0002504810183305442
GENE_0587,0.00024998650009948125
GENE_1501,0.0002461861438348141
GENE_1696,0.00024569809031046487
GENE_0727,0.00024565350247903237
GENE_0042,0.00023887077969575088
GENE_0241,0.00023868011841649665
GENE_0501,0.0002379029801608624
GENE_1426,0.00023724734505269475
GENE_0432,0.00023722212799341642
GENE_1562,0.00023716741131878178
GENE_0962,0.00023226159701158933
GENE_0919,0.00023203017292879668
GENE_1495,0.0002320066375265787
GENE_0995,0.00023163823949692134
GENE_0748,0.00023144102966948522
GENE_0987,0.00023097361003709756
GENE_0447,0.00023071204518613052
GENE_0039,0.00023070398275581874
GENE_0345,0.00023001770224258597
GENE_0893,0.00022862585321291193
GENE_1977,0.0002276058083495634
GENE_1726,0.00022700325689538095
GENE_0936,0.0002266041051673265
GENE_0140,0.00022652849568239046
GENE_0053,0.00022440186460502657
GENE_0773,0.00022322099065192946
GENE_0852,0.0002230147383468701
GENE_0846,0.00022165724795337191
GENE_1773,0.00022152105833432473
GENE_0636,0.00022122908142731309
GENE_0746,0.0002212158035741496
GENE_1146,0.00022074859800316662
GENE_0479,0.00021798287701199571
GENE_1433,0.00021721642541312595
GENE_0259,0.00021644645627575656
GENE_0765,0.0002158428164058307
GENE_1873,0.00021566850834267066
GENE_1360,0.0002073980260113577
GENE_1693,0.00020510635115787297
GENE_1045,0.00020075981875832628
GENE_0915,0.00019888171233978702
GENE_1943,0.00019827990950132415
GENE_0175,0.00019817028275611841
GENE_0417,0.00019632451560142814
GENE_0340,0.00019466882619099986
GENE_1588,0.00019443640098004675
GENE_1325,0.0001939041041817295
GENE_0062,0.00019347229505836463
GENE_1474,0.00019245251573971032
GENE_1536,0.0001915635054799821
GENE_1931,0.0001911989130574357
GENE_0764,0.00018143861689389417
GENE_0129,0.00018127762163786754
GENE_1742,0.00017850053972579178
GENE_1444,0.00017597268032074084
GENE_1068,0.00017373251768851484
GENE_0216,0.00017176554736696894
GENE_0967,0.00017133118975357238
GENE_0233,0.00017025819820842969
GENE_1396,0.00016875521460568593
GENE_0306,0.00016795529335809887
GENE_0755,0.0001656822184157853
GENE_0604,0.00016341437906822442
GENE_0998,0.00016138657858579474
GENE_1656,0.00016131348059895493
GENE_1522,0.0001611475850666534
GENE_1796,0.00016076480588309665
GENE_0228,0.0001603850244705784
GENE_0161,0.00015844511906704602
GENE_0927,0.0001558143386160048
GENE_1235,0.0001551229397206957
GENE_0118,0.00015441736230754316
GENE_0341,0.00014865634040014334
GENE_0763,0.0001471912781676061
GENE_1079,0.00014327213323267444
GENE_0313,0.00013690170012230067
GENE_0594,0.00013439070831192655
GENE_1364,0.00013167815301540792
GENE_1828,0.000130003457896111
GENE_1327,0.00012835790960086628
GENE_1237,0.00012680686280002818
GENE_0726,0.00012001207835028752
GENE_1922,0.00011959875007417679
GENE_0201,0.0001160281706768835
GENE_0169,0.00011431920796752359
GENE_0037,0.0001131631449593908
GENE_0210,0.00010927638465359697
GENE_0307,0.0001086900658507554
GENE_1892,9.24766094050683e-05
GENE_0651,9.238909533565384e-05
GENE_1040,8.152195043633137e-05
GENE_0435,5.97374876502039e-05
GENE_0031,2.7219057950103685e-05
