,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
TCGA_COAD_018,-5.347504254831044,2.1517249733674784,3.769788233749635,-3.855124016500695,-1.3151093501586244,0.057210299003136185,-5.950382331045222,1.325824425264669,1.4379756409466775,5.852176727807589
TCGA_COAD_019,-1.823504822822173,-1.9710077500720522,-1.4370358207353138,2.33702527900784,-0.7931357917914342,1.758257207872248,2.0722759806521975,5.264466552580671,-3.733183029089977,-6.537859338636364
TCGA_COAD_020,6.483963707916158,-3.140442976673812,0.3583658824078251,2.3743409771899286,2.8981457916162503,7.240730533950587,0.8704277807015635,-2.9702334616713033,-3.5999989806744264,-3.3178903760443212
TCGA_COAD_021,-1.906468603543959,3.629840855319249,-3.1933129737836907,-0.13875806820350878,-0.7684177522603687,-0.326652864086244,-1.6973998737271185,-1.7984863628317622,2.284763138849121,-6.516886826755629
TCGA_COAD_022,0.29520851682075755,0.734216660759437,3.5801491875192593,1.9132096112521964,-0.29314751009833345,-0.5090649490292071,-4.971413483674041,4.4356192775790175,1.4932017977584107,0.48431832715644496
TCGA_COAD_023,-1.6213951893146035,-3.0036518448728216,0.6512916714126427,0.227513261218781,-2.130028790359459,-2.988748383434794,-0.1334898839858676,0.39556397529156456,1.4749581122078042,2.6601888719268656
TCGA_COAD_024,3.73156709555345,2.5261471796773423,-5.8722543441485735,-5.392206974663869,-3.1642837127576575,0.9003053348417094,2.5509529910337765,-0.1679012795276157,4.426510077423903,2.852600279122797
TCGA_COAD_025,-1.4365822318358386,3.315908094697307,0.25768841125857395,-0.9395967085449238,8.375628626019504,5.063567381675201,1.0765482672545659,0.5459028777906354,3.359701081049849,4.6159635586641246
TCGA_COAD_026,1.2018166236054644,-1.8883236051181875,1.686470493086661,3.3199346902416056,1.6874841829197513,-4.782294014983217,3.840500314202839,-1.0191703634465807,1.3341587863608975,-1.6729912533715536
TCGA_COAD_027,5.826953387962119,0.3752473287511929,-1.2405839121900941,-1.4266433507309062,3.088663252698404,0.31906485589452915,5.549799268020536,-3.2269969108033045,3.446189465204708,0.5213338107602122
TCGA_COAD_028,4.4391547697549605,-2.2135719005833616,-3.953744843897623,-1.545704124060487,0.5929364286524936,-0.544333297459392,-2.1903209190704813,-4.869383429489287,-1.6326211534444497,2.541191516238191
TCGA_COAD_029,-1.3014314357573373,-2.094760915136784,-1.6344793403445192,4.576243670018765,-1.6295759832664602,-4.043464748382648,4.501465884122447,-1.3713267854448596,-0.544548164450294,-0.35129159408574145
TCGA_COAD_030,3.100098894476292,-2.9597052209181114,0.8700240192160854,1.4426572506595174,1.4379863302316727,-2.269139882051519,2.3645451549626078,-2.7499516773332453,-1.7505309293783564,-4.8681016700843625
TCGA_COAD_031,-0.42982389611496374,-3.6442608933998617,-1.2651913571104603,-4.788181132301299,3.2071476399445897,-2.753642789604896,0.8278184177910827,-1.5146965540936619,-0.2949549613297861,1.3691433522489478
TCGA_COAD_032,-3.90448019645991,-4.524325857507017,6.007678288113457,1.3723322514807923,-6.296610286737293,3.796055288083388,-6.360482343115045,-1.435192581434384,-2.212331577671757,0.3490079740969033
TCGA_COAD_033,-4.481984349693205,2.4444918587939566,-0.5457697649331672,-1.0375001087317957,2.439515231789118,-4.476509759745912,-2.4688788972133704,-2.847907908198489,-3.4098949008148716,-3.074265736570568
TCGA_COAD_034,0.6315387912829623,-3.149494662871037,-2.546881832495183,-4.36718735624748,-2.1455590188538256,4.335559602392007,-5.07689585240087,2.466072125737189,4.654470141823962,-0.6687297430157674
TCGA_COAD_035,-1.6080850702519172,2.3714878875654755,0.05528631254982131,-0.31851000725228534,-1.7052605019861309,1.6569951697538725,-2.6191677750636435,-3.7582170141764464,-0.6968212290215503,0.29253374236007473
TCGA_COAD_036,-0.3819469371720386,7.580435991801722,-2.964441789640676,4.524447441729316,-3.283647049076961,-4.773473275941954,-0.14117114649542453,-0.26395673996692537,6.640342741231664,-0.03564132549196968
TCGA_COAD_037,0.0034777567027851172,1.979045173660132,1.6339848538524653,-2.81763247078043,4.235382865811189,0.06497384879503398,-1.439596174100427,1.9635123458841899,-1.0679566484084098,-2.818330914552424
TCGA_COAD_038,0.6791980372159022,-6.449948560659426,-4.6295204324510895,0.21651838982374438,-1.9846795287912289,-0.20304601553402016,-1.2779405480505512,2.9764997498893875,2.5035326414033516,1.7446506556165673
TCGA_COAD_039,8.83437126724316,0.18421515927025486,-1.7159353937717448,-4.1042956128015105,3.4638517650755065,-0.496167428990128,-2.4627433433254002,-1.755711353377197,-1.6577091392463612,2.957324729661086
TCGA_COAD_040,-0.01911243790063722,-9.51608195741465,3.116575218445485,-4.2491940960107994,-1.2563174005144073,-0.7285161426504305,-1.168993892520093,-0.21704708936197267,-1.8970219683345444,3.533007168427008
TCGA_COAD_041,0.059676957698981424,-3.213560223693844,4.238775733045784,-2.315403089568594,0.869800956946356,6.626134900820743,1.5836185576052202,-6.220493241810157,3.362266613190793,-0.0035840046103933158
TCGA_COAD_042,0.778740203337862,-2.841881248680702,-0.142056101717164,5.124631656427867,-1.2443546178898914,-3.218284757266366,-6.457174401275736,-2.5517652822346246,0.3433011844400493,-0.8627965513532242
TCGA_COAD_043,0.009686965710978915,-1.9544759172060298,2.3593439558527893,-1.132153138058302,-2.406188009409985,1.1434207654062385,-7.606321462934306,-4.402252713021621,0.15998434621434113,-0.31699338224003804
TCGA_COAD_044,-3.4246395081168357,-2.657024610256871,-5.8275784276514555,1.234415888715432,2.679728810115192,0.4781194418404009,-1.64320120093351,7.400551829727731,-1.402352543083098,-0.8346455551704561
TCGA_COAD_045,3.1557207980241193,-1.3849274576022053,1.8507870521991863,4.62841852784297,-0.877441443537022,3.4387236354341444,0.8210492854193546,6.437670279220393,-2.883272905797622,-3.7743827998318897
TCGA_COAD_046,5.149670686942142,6.042714875459966,1.686941839946274,2.2142557148665865,0.2392612258610565,4.128257368695475,-5.90506022384074,-1.5294732312354997,0.20098373028057126,-1.633930855503436
TCGA_COAD_047,1.0945999031713227,0.018343589286423663,-6.032405401654465,-2.9969945249504755,-1.2292680522441959,1.496577601582278,0.91272225539285,-0.9279844114187306,1.87872930403359,-1.8945555810520684
TCGA_COAD_048,5.945026550737512,-0.2145255026558579,-0.3402265617529344,-3.4674350847607487,3.4026189604187542,-0.6440459185136506,0.1586914979559271,2.024693541148391,-3.7127318854305744,0.6555857915840038
TCGA_COAD_049,-5.030491516664958,-0.9184643117042279,-2.549313298928392,-0.7125450071810874,-0.5114078404065753,-1.3694436368496345,2.3311362883672015,0.2275809508388559,-5.912302870738594,5.810591900460271
TCGA_COAD_050,0.514200729046316,2.6772543460370297,-0.7715317885991667,5.796671897989188,2.2435697039045386,-4.076364573388334,-0.07445407679132827,-3.190342215027858,-1.0601324834426356,3.281321159932718
TCGA_COAD_051,0.2528012968882587,-4.721432909955617,-0.23916561696433766,-4.773665768238434,1.3596100177510007,1.4320710836473687,3.0472380567610906,-3.604467369409596,-0.13389875118024563,1.4019733506222436
TCGA_COAD_052,-6.220435873553184,-4.634712410967734,-1.4946812955712077,-2.788527593646203,0.8536483510888082,-0.0319166552612681,-4.97316461001199,4.210752394694287,-4.339660900664505,-0.047709100980344504
TCGA_COAD_053,-2.686870336980848,0.2070827549379129,-0.08087529545018532,-1.580151591823188,3.596917928016635,-1.9702114996024767,1.1508437530078093,-2.020616847625963,0.4783009333410868,5.11178807049538
TCGA_COAD_054,5.734897258217659,0.5151171673610923,-4.332251868424556,-2.0333860902821455,-0.6749100007841164,1.894915356808723,0.44323260336403797,-0.7181210529472776,-4.72985400811711,-1.1055028461902396
TCGA_COAD_055,1.7324408153758708,-3.0890916861619506,4.671685223118753,1.5630658125482897,-2.182494423853253,4.268129452861171,2.217090820236065,-2.562379808135267,1.0040858849345895,-0.12811301834806935
TCGA_COAD_056,5.194179812900864,-0.6240198936866153,4.617039341813553,-1.3689886658734045,0.322369214769455,0.15501032062084324,2.1257073984826835,-0.5675420919490468,0.18682396739719476,-1.6839054725853526
TCGA_COAD_057,-1.8251566430883357,-2.2020833281144436,-5.529341201045097,3.3397087079390073,1.7241581436505122,-1.4129016491810682,7.082117497807266,0.5836171612123437,-5.001140207678216,-1.618321053331422
TCGA_COAD_058,-1.2566104745202613,-0.9316465431632555,7.269465732219005,-2.5116412931226932,-3.895484807579087,-3.155682271551706,6.830068738077442,-2.1745980044277133,-1.1694093836580521,3.8927313377203796
TCGA_COAD_059,-0.9969221259992166,-2.8386608280766317,3.1449549444525844,-4.234277696148694,2.4064036738751513,-0.15155393976305645,-1.6145808435703768,-2.4342488376650353,2.885473636370033,-6.415079763125031
TCGA_GBM_000,-2.1598174633525566,0.41670708089420805,-1.6422713562731006,-0.7646741746265325,-6.851378321299333,1.438203937814297,-0.6328881766172727,0.263733724130009,2.640563545893537,-0.23199377893641174
TCGA_GBM_001,2.757709704511367,1.4555021356105204,-2.9926068306977496,0.6386466917073186,3.2273577505948636,-2.3247470634697422,-0.9983590272896767,-4.697971542191637,2.013027797677771,-0.24376771069599854
TCGA_GBM_002,-1.374128982808424,5.214256592158858,-0.1865768133376606,-1.2070416882416517,-0.3756675420348576,4.543296118050861,-2.3176179396015737,-0.16967348504229757,6.3949043331928,-1.6718340074658664
TCGA_GBM_003,-2.453910247402362,-0.574681088762212,1.1498514628285719,-2.2274759436512075,3.1766902809419566,4.382395498231144,-0.5358431422204395,6.913752505792002,3.9815723380405417,8.898738478677062
TCGA_GBM_004,4.2376473750560875,-3.106236999766781,-2.8005281062185237,1.4662274391207266,0.28447834231724706,-0.9149437676086644,-0.39032826993064995,3.944683085861615,-4.580362704860666,0.5856943291596745
TCGA_GBM_005,3.1053183717006245,2.4662626524123876,2.9517820705691697,0.7611628364320728,0.3323790440548476,-4.083750564577536,-0.49305057382532813,5.78671824506961,-0.14702221541875304,0.3777721596201896
TCGA_GBM_006,-1.5516080271032175,-1.438066837179896,1.2814532712733662,-1.823827508078388,-7.566549984518992,-1.0233364029225462,2.072280161656282,2.639759446726611,0.5423554567040183,2.6768547113568464
TCGA_GBM_007,-6.506902979115105,-2.1523712036216835,0.4059606562069855,-0.07385324022970144,-2.601442915896177,0.04102972357800604,1.0216647657973201,1.1415057996493208,-5.391625754958373,6.860478133177961
TCGA_GBM_008,-0.3126591640751125,-0.9689303713430659,-5.264864623243645,-2.0263145600333137,-1.7014197359984573,0.6845154554864734,-0.7016716564169637,1.720030984824715,-1.4908874125602858,-4.292880070723043
TCGA_GBM_009,-3.8308326761818514,3.171268941766228,3.128230341417036,4.278446749835265,5.054242523442179,2.3109889027468458,-3.4360639854326327,-1.6952344492170532,-4.749014812037828,-1.6168755782363273
TCGA_GBM_010,1.4334984610151802,2.9175225359082058,2.6211524859795166,-2.9510504626058864,2.16885353119803,5.829914818246889,0.04564996002936923,-0.5084639863385518,7.365550089631752,-0.7928954134381507
TCGA_GBM_011,-4.735631081155698,0.728918293385439,-2.0057302278665072,-1.8947054923252817,-2.663221117906904,0.17848165909368632,-0.22109404004717,4.493175154516984,1.834892285234844,-2.5238066009917395
TCGA_GBM_012,-0.5558674678701163,-0.762127059310141,1.8764533431729564,1.6988502758692898,-4.642267043850144,-0.877792580972111,-4.222064563110725,-1.86785562369865,4.608079641791975,-0.47855596312464826
TCGA_GBM_013,0.09013466525290978,10.43368512028408,0.4326136822741192,-3.258578937893614,4.113694719682254,-0.09410445771954946,10.239349072296635,-1.715348817362515,0.7118200371180393,-2.0850727679832213
TCGA_GBM_014,-5.132961773875813,0.37369187671553256,4.064525901705247,-0.8631416473691308,-0.7391731535239865,-2.0296556472580844,0.13070065145980034,-1.7620277670189604,-6.536150796270184,-5.054010863332972
TCGA_GBM_015,-0.6218532987674624,-1.053990535947933,-2.7344523864279657,-4.642388706387325,1.9001324197291742,-7.215140745734702,3.720429523059443,4.594455050021565,4.348575001890721,-0.34598429414625026
TCGA_GBM_016,1.7040912110599677,-3.813456327548165,-7.282974508684398,1.2955507339137673,-4.883094680700678,3.609874489047131,-2.0819838753466016,-3.296696252773484,-1.0847593132436246,2.7992227296545598
TCGA_GBM_017,5.2437630416628975,3.0408114679710527,1.4483155333561104,2.3395376534217593,1.2274470480026098,2.7042022616875245,-0.7753763660526762,4.492564588021675,-4.026416031414913,8.250104748698442
TCGA_GBM_018,0.5324053806954482,1.5074705793651506,-2.7278759121769722,4.268478857697237,-2.680625000775494,6.255561299924994,1.5073600534270086,0.6743050660508545,-2.9061105862489183,-1.2856006877989636
TCGA_GBM_019,-0.15143444533711742,-2.2616253132685165,1.360346524518895,4.184129850606212,3.6625503768609695,1.799281510322858,-3.291319226230809,-4.401179118615895,3.2523064228731053,1.798530730005927
TCGA_GBM_020,-1.8258990698368844,-2.5263001879037708,-1.246624730749906,-1.2581725496539296,0.07717029971064039,2.858805449848433,-2.1216539342161336,6.574083829075386,-0.9110526728624467,0.29313204324596903
TCGA_GBM_021,4.119719834612705,6.875880693292545,-4.670149577716205,-7.099665099873603,-3.4064256887660576,-2.738109434194126,-2.297704694614065,1.7376617612544343,-5.050210159534292,-4.015562463892805
TCGA_GBM_022,4.58485796046409,2.367041264446602,8.401311552364,2.906792480963472,-1.6082376577497415,-2.6021856459717827,0.6912165571395966,0.1085753793763338,0.7537787642796763,-4.47036350185669
TCGA_GBM_023,-2.702391872581897,1.3058902608821699,-1.8023446516525716,-0.5047747080648584,-0.2093610774945766,-5.26195150616163,-0.426518138384372,2.0513044110407765,-0.006702754721443631,7.003492175504715
TCGA_GBM_024,2.3881492519968437,3.0644270432428513,0.2864067691910147,1.4205498313054599,-4.811767794970242,6.230350698235367,4.869416652378495,2.718292058809697,1.7302439180071791,3.6073491573781817
TCGA_GBM_025,-1.4254280367767749,-6.392040615018089,-4.706105014079249,-5.5301078066341365,0.6272575635553158,-4.050573370684194,0.48192369011333247,1.800038998276998,-7.4234927123097245,-1.2892261065994883
TCGA_GBM_026,-4.09101164741178,-3.055415000502129,-0.2948383354296345,-2.1309490425511557,-2.4227193408851493,0.8948403777535291,4.610793968027111,-0.9262976969313539,4.180361687300339,-0.8101119652270062
TCGA_GBM_027,-1.5763530524946214,-1.4838142237049738,-3.5426681687665806,-5.929429936467562,3.6956928413892007,3.017369058678664,5.834317914593523,-2.302393077100065,1.1831083449682507,2.082977951776498
TCGA_GBM_028,-6.0479105888446725,-0.7494881585126407,-0.7871551892637195,-2.2438323466088104,-1.445937433030741,-3.58828580488108,0.0057580486853382636,0.45072010193494694,-3.2934728891636325,1.5735102015631544
TCGA_GBM_029,-3.6472197772133095,3.0892015572667844,-1.4490462935996558,-2.332230170962004,0.2677765358970336,4.963698052741028,4.314209019634857,-2.8476937049096067,-1.0880274995570223,0.31591538855001594
TCGA_GBM_030,1.8883895126973547,1.0316262120363253,0.03646081490740713,1.9378941733174506,-1.8309324950843764,-1.4312440381134965,-1.7995639678811557,0.7071044566636728,0.14082346394075165,8.172002058431937
TCGA_GBM_031,3.582585519171095,0.7496338818998768,0.5301848325958903,-1.9734462695878943,-1.4308083235825126,-2.4275938442827947,3.240977220741018,-2.23396910966107,2.7662107988037397,-0.4417048957178154
TCGA_GBM_032,-1.3119051207830417,2.0280103170942727,-5.693463885158002,-0.7594289379214103,-1.8061145393849058,0.006925819785762748,-1.3662129949129374,-3.0134784939370016,-1.5280880568538457,10.963936727652621
TCGA_GBM_033,1.8334373351009547,5.458367913786061,-1.4575571453659861,3.4087863673006473,0.7406861168197462,1.9480712292637197,-1.479775184086335,0.3693011338358906,-8.258772580536633,6.060690798789258
TCGA_GBM_034,0.8938905830991477,6.902939211327256,-3.510804249884904,-3.6101648281752814,-2.591986120935848,-1.544409413454713,7.386415953375402,3.775390531918838,2.933179836688177,-5.352169463637931
TCGA_GBM_035,1.0050345438496533,-1.6938542265549716,-7.21928284242908,0.8335221033063726,4.25149482301663,0.5538688925813994,-3.86686504184577,-1.9162247691412775,6.709768383081822,-2.5875673370826346
TCGA_GBM_036,1.1293688539214726,0.33914174277714465,4.1533711710026315,-2.9572350701828367,2.028421675996344,1.218642490497383,5.9881862581379695,-0.24355257905211455,-3.997780924254654,3.2605827694298606
TCGA_GBM_037,-0.32331430541934925,-0.6631752177009792,1.2588399534510046,-6.1910348105597395,-7.436913897336039,-4.1868022810367815,1.5986818471408064,2.3791225560071676,-2.4509593726797805,0.06141612965652255
TCGA_GBM_038,-3.2781401368211207,0.44765297326842984,2.8827999264262436,-0.8438765010044835,0.8347824104537217,2.583215062972433,-2.430583933708895,2.131848170800081,-2.945239810389813,-0.646111356740188
TCGA_GBM_039,-0.04156424583060843,2.1327728927474143,-4.290806555917227,-3.3072924179510714,2.642188966983839,-1.151368422408647,2.589186256921427,2.9492509818785835,1.1786219332069205,-3.1336023572531584
TCGA_GBM_040,-4.650377078091656,5.8859288837311174,-3.8453296470676763,4.907192802674285,0.7166683108238036,5.6520080136824955,-0.2805916907525385,1.4044686569319722,-1.942344152044601,7.1726908563134435
TCGA_GBM_041,2.378793882966937,-1.9269359806091901,-2.7419606912137993,4.1001509227558195,2.569291452063645,-2.459380150479812,0.8008211077301862,-0.34011475454583645,3.125424718024505,1.375529708025188
TCGA_GBM_042,0.4252316179792866,-1.198660591160757,2.3484537581339415,-1.0003000352883886,-1.0893910445780781,-0.6611672650963604,2.739452047567659,0.9671476115429868,-0.6057644033724549,-0.9328361519635766
TCGA_GBM_043,-0.4285013455874576,-2.4807378080114084,0.40000151429114494,-0.9713627670426878,-1.1155272041462558,-2.83781982690564,-0.04800766687391452,-6.300290461591545,1.343826665192728,3.0027086612792635
TCGA_GBM_044,-0.06527753306517636,4.729902234783599,-0.1776659624600685,-0.6588591076121365,1.9534707071227813,-2.1883917061236273,1.221465266083883,-7.077625812947873,-1.0559808660663925,-1.352078894250062
TCGA_GBM_045,-4.9404333001550365,-2.6876952169647397,-3.3788187211751732,-2.2145863101324412,-1.1156015906658343,5.581823270948717,-3.633692201316434,2.785767257868167,4.396037989864764,-0.9629203492189986
TCGA_GBM_046,-4.677553155396931,-1.8836245200028576,-3.007617995562049,-3.9172001222610136,0.036771501637717995,-0.21988653451988097,2.712634863488387,3.966811226587666,0.5964311024652376,-4.913145461212959
TCGA_GBM_047,6.655095834421679,-5.371541874491412,-1.876729528091238,0.12127635393264898,-4.72926188185827,-4.6564609818864335,-1.921205140156759,5.0585029072522305,-3.164228816754462,-4.392227540917948
TCGA_GBM_048,-2.0066496709378914,2.41998418487956,-1.9417615233363652,0.08561047816264239,2.7283620206728836,-1.5392761741480976,-1.205246133065616,2.796616541460265,2.8436848426217876,1.7850656344838265
TCGA_GBM_049,2.7996051495898358,3.943792922953597,0.5833863446164109,-3.982446108641537,-4.015238161701473,-5.989935570330245,-1.165166411238262,-0.49056011059179405,4.831057542924189,3.266670582236125
TCGA_GBM_050,6.721288369630135,-3.0106784898358896,6.53521449170865,-4.30072515639791,2.1174207947722867,-0.14118120469357115,2.3100502195148365,-1.6149646531587125,-1.987657093117964,1.553176795773554
TCGA_GBM_051,-5.663359549376951,-1.1028302407556603,2.6884614972973613,4.347078533846696,-2.851264019838002,5.737646187684447,-2.968132942718461,3.1319536819316784,-5.291914253555396,-5.663069095530922
TCGA_GBM_052,0.3681480371420772,-4.32142595560463,2.8190865015625493,-3.5380423973588737,-3.5217314313113697,-1.4396949612889707,3.353442489263771,-1.8757952378563687,5.552625846050769,-4.754535961310258
TCGA_GBM_053,-3.4628573049727214,-0.8500315665409738,4.593604938562419,-1.1094596380968664,0.7431985570365972,3.3340244487515274,-0.04244579959978569,3.2580313976870334,-4.999695484104817,0.15699705097301295
TCGA_GBM_054,-0.39333826113907305,-3.661477556914894,-3.406200658089281,1.234399746999126,1.2220100322725822,3.0963635764792468,3.1943602154437944,-5.982360154399768,-0.19711839991298313,-2.990014262495828
TCGA_GBM_055,3.706420483815058,-8.852605143548693,3.381194540749585,-3.1721015572730984,-1.7532370843981842,-3.6301723952583536,-4.974355086384088,-2.5250572818692687,-2.4586282573730602,0.24218410109872338
TCGA_GBM_056,-2.1117406080692276,5.4783263837076595,-4.922771294785749,-1.0414299023048508,2.3149216288417183,3.8063776637019173,-3.4881943461862335,0.9702989527187417,-1.6698810832740207,0.971698004695983
TCGA_GBM_057,-1.1871596764184718,-1.4063850839298495,-4.193835507156119,-2.823093348393894,0.32952682492871294,0.6189438619495349,1.0995316643326771,1.6239969331573747,7.924503242066252,4.3122755230993315
TCGA_GBM_058,2.3908266061851613,1.5778948219371969,-1.6967404070649479,-1.6640238833834289,3.5479103390395292,0.8110740454065586,1.0941829627983528,-1.4078710258031202,-6.062204341944686,-1.356595229200434
TCGA_GBM_059,4.641100897449142,0.22778627053680897,0.8750189793536629,0.9094601233145401,0.5574939234106309,6.309535132381924,-1.4484954794720795,6.158093312664882,2.6096538856722065,-0.38768965395899424
TCGA_PRAD_000,4.761016355521788,-0.8997193466694311,-5.552661704792955,-0.35838802299352795,0.3551524138470497,2.197924672074879,-2.6049668569520645,1.8670722085815945,-0.50373439964062,2.664117880070959
TCGA_PRAD_001,-1.2288033129510325,2.426055681497959,0.5152797712740376,5.790886060436867,0.3319928976376527,-0.4020712984263812,1.2808939923604503,-1.3079092333670843,2.139472284431105,0.9253677247971122
TCGA_PRAD_002,-4.936012361716174,0.28080921980564605,2.5497163588817515,-0.8819610218378625,0.37856445703334346,6.249161722866622,-0.21051031803256628,2.418168143539788,0.6510358700447587,-3.274162142790917
TCGA_PRAD_003,0.6225618203868576,7.895274634243903,1.3008025852215697,-2.5093287383713627,-1.1296229281454064,1.1486505098625637,-0.31670139141914355,4.468926469310549,3.133986793706773,-4.785352509871012
TCGA_PRAD_004,-4.588785113193673,0.3320525076654261,5.414722611848821,-3.2997211835279723,2.7340656137878088,5.0416031197700555,0.17226568307991144,-0.13160388953039392,2.4457148039698455,2.3918607243832826
TCGA_PRAD_005,0.6205709604367339,-3.8352776084758378,6.007523782642816,2.771211686096809,0.7998001681893877,-0.5732644623132825,1.7388006516568728,1.8067941824512663,1.7094814238265348,1.448884393623303
TCGA_PRAD_006,2.5933712074938615,-2.7321718689470984,7.678216527656895,1.6322363281675265,-4.585219022789722,-0.046469994279099716,-3.581995435215591,-3.132885685258791,3.892181203302763,-1.1090923188489583
TCGA_PRAD_007,0.4683035512071842,0.6601568646699714,5.223570165978012,4.273749206114954,-1.7671104814365939,-4.424099402990977,-1.4239941649868044,8.985568047621214,1.2353835166750202,-1.4622124642780325
TCGA_PRAD_008,-6.212073062321743,-0.42416453156587847,-12.783473617974131,1.6658052634613527,-2.6529831590254975,-1.9334756827854562,1.9704292042028573,-1.5437395502989653,3.5331768768095366,-3.6323279856826574
TCGA_PRAD_009,-6.212843402881126,4.074434843500895,0.3111936981645817,-0.4874551142190401,1.1516940158110904,1.4780829498366983,7.696908191830645,-1.3563273697735434,0.612897745821277,-4.7530438475395025
TCGA_PRAD_010,1.5120182328784035,-0.4320994835742373,1.8686103543409107,2.9857655943497425,1.1953288868651508,-3.9206227580411586,0.15336834865166551,-2.7805751193128905,0.8963894837605284,3.169445103293843
TCGA_PRAD_011,-5.509394544060949,-2.8046007841232905,-0.09557827929989043,3.222965737686676,-5.273401667073505,1.333596037535468,-3.636108827339612,3.356099788407858,8.980294843852919,0.2906668762185755
TCGA_PRAD_012,-1.984241865621578,3.975912914312614,-0.590074032982607,3.5492961484038723,0.9213397755864341,-6.1163876995809545,4.865289551581963,1.0125944340681814,0.1681932467156043,3.1644930458148246
TCGA_PRAD_013,-4.370581323350868,-6.582222051060931,2.4560302567907835,1.17235078441856,-1.966531094325904,2.9989875010990064,0.5099991738230122,-0.11527467709337422,-4.20291943616686,-2.717088980239712
TCGA_PRAD_014,1.1179365699139505,-2.4103739476290555,-4.220154686302406,5.169349308062009,-1.2991920203488743,-0.45236631260956217,1.3240933928097456,2.45486204301818,-1.4152289541769445,2.203415414163332
TCGA_PRAD_015,-2.574077234928696,1.8983770541076685,5.0185161112050825,-0.14484986336367503,-1.2716161001300768,1.0307258254849314,-1.9753373394689857,-1.5968413627990745,0.7820396299823473,5.443751894226641
TCGA_PRAD_016,-1.881406662861218,-1.322505086087342,-0.1182909746417886,1.6869952141533555,3.167695322826103,1.3772998599917536,6.20632362306821,3.607460390340476,4.620688196190154,6.22542030381694
TCGA_PRAD_017,-2.3599324346834982,-4.129426884906541,-2.925585138743184,1.4852699003477845,1.3562870638164597,5.346684939290923,0.5060896172511221,3.111284741375875,1.4949874450237006,-2.216039762125868
TCGA_PRAD_018,-5.889479307773959,-2.1105434253027604,-0.5330605113704986,2.2476254626083416,0.983954997317915,-9.720712188341164,-0.9801871152576768,-0.46437895836668946,2.3620627302342276,-0.010642812466705757
TCGA_PRAD_019,-6.165566178884735,2.6554199262425398,2.7522586303118337,1.2618018728793394,3.3184142264867735,1.888784868365662,1.5098089458348216,0.4801940835271473,-1.776820302919441,6.076969525820491
TCGA_PRAD_020,3.2664660000115764,2.316450691802506,1.9042887575620544,-0.5710028091967092,-4.3174168015125405,-5.481087120169694,0.734256889617835,0.8080409333276558,-2.8177539262601488,-0.07223396463334274
TCGA_PRAD_021,-4.3089693276651495,3.4517957433809325,-7.896924117228269,1.3387338594811287,8.328395605393387,-4.16841688390833,-7.658695755695978,-1.9222342287400507,-0.9463072932799115,-6.804707658164126
TCGA_PRAD_022,0.7648073804612957,1.1119309071913337,0.8433736970899278,1.2895046633018632,2.1472680708092846,0.0416709076358759,0.9413044820171905,3.1388980921886076,5.105077928951218,-1.881639470735542
TCGA_PRAD_023,5.585832921834953,0.3387611328053948,0.23317653502872246,-3.0619888223720912,-1.475556961472511,4.406085477941263,3.2545319534803347,-2.768429945240447,-0.5138889950109593,2.9117253560480796
TCGA_PRAD_024,-0.21213833860581913,-2.1993926459730155,3.8245534195584705,-3.3139436184291657,-1.0873917232305266,0.8492042399056661,4.5777223865494445,1.8769421982850578,2.9899683862028104,-2.2025872683324694
TCGA_PRAD_025,3.1158774151682684,6.191776270806309,0.6688069322869226,1.502626557367909,-2.112365376776708,0.2505378680185769,-0.615238712534068,-2.1666902385676567,0.5643441073346651,2.8558555735154325
TCGA_PRAD_027,-7.954585816325632,-3.7509368614019474,-2.329582522937159,1.004491960853951,4.3942587899174494,-1.482965155016562,-0.33905760377093197,-0.8384992403703246,-3.7428662839331572,0.6456604579406219
TCGA_PRAD_028,-6.085063065474594,-2.022294810480221,0.832895098056409,2.079733584311783,-5.327309366885091,9.194542824682294,2.4834525663374065,-1.109834217792028,2.500602824623959,4.151919235563116
TCGA_PRAD_029,1.8399684504305074,-2.2795453887202477,-2.197749839386625,1.311952185193344,-5.442235901521955,0.7517297079431648,5.155863905756339,-1.3069059992896048,1.104170199620079,-0.11685884938941189
TCGA_PRAD_030,3.9627022245688064,1.9818210357317398,-4.959509695796557,0.09941743867095294,-1.1280881505192295,1.1453823321467096,-4.049801414204239,1.7070433385781036,3.4964571333380547,-0.887713987039919
TCGA_PRAD_031,-2.5271385136837634,1.2755905738193043,1.5366942150490672,-2.264996221851234,1.4838709398420626,2.6132820805581476,1.4729932216469606,5.814722461190521,-1.3789748180959578,-1.392759177426861
TCGA_PRAD_032,2.23728635401623,1.2107538064232413,1.033621132382986,0.325818185952144,-0.1931519971546737,-3.219412048076941,1.2222335160461228,-2.6150778377423953,2.1040938596705883,0.18663321528143273
TCGA_PRAD_033,1.0317793151040378,2.8567817905393817,-2.103272806311218,3.450573150941888,3.242080542559015,2.808337063339095,0.8418450017983796,-7.515020918396471,-1.1063295328154705,-2.5378561939133353
TCGA_PRAD_034,-4.085877556097697,4.178250646195513,4.250455179606658,-6.041306756031277,-8.130015498361596,-5.629362488964054,-1.699435199697921,-3.3358499513243633,0.8357314080706942,-4.517412994035004
